"","game_date","game_id","batter_id","pitcher_id","top_bot","start","end","pred_woba","pred_sing","pred_re24","actual"
"12878","2019-05-15",566491,592273,641312,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.281968101178387,0.40959,0.542672160094173,1
"12879","2019-05-15",566491,665489,641312,"Top","0  outs,  1b _ _","0  outs,  1b 2b _",0.311553075690795,0.72024,0.9625,1
"12880","2019-05-15",566491,642133,641312,"Top","0  outs,  1b 2b _","1  outs,  1b 2b _",0.327915592103112,1.28108,1.57777777777778,1
"12881","2019-05-15",566491,545341,641312,"Top","1  outs,  1b 2b _","2  outs,  1b 2b _",0.31804008555414,0.8601,0.882239382239382,1
"12882","2019-05-15",566491,520471,641312,"Top","2  outs,  1b 2b _","2  outs,  _ 2b 3b",0.275214907972465,0.41457,0.420875420875421,1
"12883","2019-05-15",566491,606192,641312,"Top","2  outs,  _ 2b 3b",NA,0.287741206055326,0.5024,0.506410256410256,0
"12884","2019-05-15",566491,605412,429719,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.299820125842171,0.47125,0.542672160094173,1
"12885","2019-05-15",566491,621453,429719,"Bot","0  outs,  1b _ _","0  outs,  1b 2b _",0.344222649849449,0.8265,0.9625,1
"12886","2019-05-15",566491,446334,429719,"Bot","0  outs,  1b 2b _","2  outs,  _ _ 3b",0.349310322101213,1.36948,1.57777777777778,1
"12887","2019-05-15",566491,467055,429719,"Bot","2  outs,  _ _ 3b","2  outs,  _ 2b _",0.323148779450521,0.34702,0.35423197492163,1
"12888","2019-05-15",566491,607776,429719,"Bot","2  outs,  _ 2b _",NA,0.295714296278079,0.31119,0.337333333333333,0
"12889","2019-05-20",566492,660670,605498,"Top","0  outs,  _ _ _","0  outs,  _ _ _",0.338018130058706,0.44893,0.542672160094173,1
"12890","2019-05-20",566492,645277,605498,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.28336742550433,0.41933,0.542672160094173,0
"12891","2019-05-20",566492,518692,605498,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.285756006707513,0.23802,0.28759752488566,0
"12892","2019-05-20",566492,518626,605498,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.317510225524947,0.09636,0.0949324324324324,0
"12893","2019-05-20",566492,455976,605498,"Top","2  outs,  1b _ _",NA,0.296746400798396,0.19118,0.213401310997815,0
"12894","2019-05-20",566492,605412,647336,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.299646755564817,0.37006,0.542672160094173,0
"12895","2019-05-20",566492,621453,647336,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.287848350272719,0.19953,0.28759752488566,0
"12896","2019-05-20",566492,457763,647336,"Bot","2  outs,  _ _ _",NA,0.270023266434833,0.07304,0.0949324324324324,0
"12897","2019-05-21",566493,660670,641312,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.30509031935744,0.48518,0.542672160094173,1
"12898","2019-05-21",566493,621020,641312,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.278426474744053,0.27569,0.28759752488566,1
"12899","2019-05-21",566493,518692,641312,"Top","1  outs,  1b _ _","2  outs,  1b _ _",0.379987404953579,0.5639,0.548789435069699,1
"12900","2019-05-21",566493,518626,641312,"Top","2  outs,  1b _ _","2  outs,  1b _ 3b",0.304643354608942,0.23182,0.213401310997815,1
"12901","2019-05-21",566493,455976,641312,"Top","2  outs,  1b _ 3b","2  outs,  _ 2b 3b",0.354463590831455,0.50406,0.370629370629371,1
"12902","2019-05-21",566493,663586,641312,"Top","2  outs,  _ 2b 3b",NA,0.288047509716251,0.47876,0.506410256410256,0
"12903","2019-05-21",566493,605412,527054,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.294554635739484,0.409,0.542672160094173,1
"12904","2019-05-21",566493,519390,527054,"Bot","0  outs,  1b _ _","1  outs,  1b _ _",0.316914832308022,0.75392,0.9625,1
"12905","2019-05-21",566493,457763,527054,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.311745823572092,0.45886,0.548789435069699,1
"12906","2019-05-21",566493,474832,527054,"Bot","1  outs,  1b 2b _","2  outs,  1b _ 3b",0.33062812463504,0.88648,0.882239382239382,1
"12907","2019-05-21",566493,446334,527054,"Bot","2  outs,  1b _ 3b","2  outs,  _ 2b 3b",0.308227000962377,0.4376,0.370629370629371,1
"12908","2019-05-21",566493,543063,527054,"Bot","2  outs,  _ 2b 3b",NA,0.286602042677846,0.47579,0.506410256410256,0
"12909","2019-05-22",566494,660670,502188,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.368639443015583,0.56474,0.542672160094173,0
"12910","2019-05-22",566494,621020,502188,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.321688062152728,0.31297,0.28759752488566,0
"12911","2019-05-22",566494,518692,502188,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.347875939438402,0.13127,0.0949324324324324,0
"12912","2019-05-22",566494,455976,502188,"Top","2  outs,  1b _ _",NA,0.347000936955656,0.24536,0.213401310997815,0
"12913","2019-05-22",566494,456781,608331,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.272908171295303,0.36778,0.542672160094173,0
"12914","2019-05-22",566494,592122,608331,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.257433959191469,0.20617,0.28759752488566,0
"12915","2019-05-22",566494,446334,608331,"Bot","2  outs,  _ _ _","2  outs,  _ 2b _",0.288766715212893,0.08493,0.0949324324324324,0
"12916","2019-05-22",566494,457763,608331,"Bot","2  outs,  _ 2b _",NA,0.276881836726328,0.29504,0.337333333333333,0
"12917","2019-05-23",566495,660670,518516,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.336751720570093,0.44926,0.542672160094173,0
"12918","2019-05-23",566495,621020,518516,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.303944200744168,0.23705,0.28759752488566,0
"12919","2019-05-23",566495,518692,518516,"Top","2  outs,  _ _ _",NA,0.285558066500107,0.09045,0.0949324324324324,0
"12920","2019-05-23",566495,605412,592332,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.296460121340122,0.40745,0.542672160094173,0
"12921","2019-05-23",566495,621453,592332,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.286930237868061,0.2213,0.28759752488566,0
"12922","2019-05-23",566495,457763,592332,"Bot","2  outs,  _ _ _",NA,0.270642890041264,0.08454,0.0949324324324324,0
"12923","2019-05-24",566496,606466,519141,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.329882275332246,0.48233,0.542672160094173,1
"12924","2019-05-24",566496,545121,519141,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.277862652757079,0.26451,0.28759752488566,1
"12925","2019-05-24",566496,500871,519141,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.319023251979786,0.28469,0.28759752488566,0
"12926","2019-05-24",566496,430945,519141,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.343726263670039,0.11386,0.0949324324324324,0
"12927","2019-05-24",566496,572233,519141,"Top","2  outs,  1b _ _",NA,0.305358510649903,0.23137,0.213401310997815,0
"12928","2019-05-24",566496,605412,592662,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.269436609626917,0.35273,0.542672160094173,2
"12929","2019-05-24",566496,456781,592662,"Bot","1  outs,  _ _ _","1  outs,  _ 2b _",0.246214979371666,0.19491,0.28759752488566,2
"12930","2019-05-24",566496,592122,592662,"Bot","1  outs,  _ 2b _","1  outs,  _ _ _",0.257856470019224,0.5446,0.712605042016807,2
"12931","2019-05-24",566496,446334,592662,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.310554454642792,0.19054,0.28759752488566,0
"12932","2019-05-24",566496,607680,592662,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.276224356088134,0.06521,0.0949324324324324,0
"12933","2019-05-24",566496,621453,592662,"Bot","2  outs,  1b _ _","2  outs,  1b 2b _",0.233907909318626,0.13582,0.213401310997815,0
"12934","2019-05-24",566496,607776,592662,"Bot","2  outs,  1b 2b _",NA,0.268927029098678,0.33704,0.420875420875421,0
"12935","2019-05-25",566497,606466,605498,"Top","0  outs,  _ _ _","0  outs,  _ _ 3b",0.312585564146031,0.41314,0.542672160094173,1
"12936","2019-05-25",566497,545121,605498,"Top","0  outs,  _ _ 3b","0  outs,  1b _ _",0.315958838677273,0.77386,1.44262295081967,1
"12937","2019-05-25",566497,500871,605498,"Top","0  outs,  1b _ _","1  outs,  _ 2b _",0.337411587307771,0.72945,0.9625,0
"12938","2019-05-25",566497,430945,605498,"Top","1  outs,  _ 2b _","1  outs,  1b _ 3b",0.328679506362362,0.63,0.712605042016807,0
"12939","2019-05-25",566497,605196,605498,"Top","1  outs,  1b _ 3b",NA,0.315430661709639,0.82562,1.08482142857143,0
"12940","2019-05-25",566497,605412,664199,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.331287118041766,0.51754,0.542672160094173,0
"12941","2019-05-25",566497,621453,664199,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.331757298881386,0.28625,0.28759752488566,0
"12942","2019-05-25",566497,457763,664199,"Bot","2  outs,  _ _ _",NA,0.300462536355362,0.10484,0.0949324324324324,0
"12943","2019-05-26",566498,502481,641312,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.283324013139953,0.4355,0.542672160094173,2
"12944","2019-05-26",566498,606466,641312,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.31845804906736,0.25423,0.28759752488566,2
"12945","2019-05-26",566498,500871,641312,"Top","1  outs,  _ _ _","1  outs,  _ _ 3b",0.313028407703635,0.23372,0.28759752488566,1
"12946","2019-05-26",566498,430945,641312,"Top","1  outs,  _ _ 3b","2  outs,  _ _ _",0.313303137685151,0.55849,0.945454545454545,1
"12947","2019-05-26",566498,572233,641312,"Top","2  outs,  _ _ _",NA,0.282083615046216,0.08927,0.0949324324324324,0
"12948","2019-05-26",566498,605412,596133,"Bot","0  outs,  _ _ _","0  outs,  _ 2b _",0.288213276556227,0.39695,0.542672160094173,1
"12949","2019-05-26",566498,621453,596133,"Bot","0  outs,  _ 2b _","1  outs,  _ 2b _",0.313517621543001,0.95149,1.13333333333333,1
"12950","2019-05-26",566498,457763,596133,"Bot","1  outs,  _ 2b _","1  outs,  _ 2b _",0.281797395017437,0.635,0.712605042016807,1
"12951","2019-05-26",566498,474832,596133,"Bot","1  outs,  _ 2b _","1  outs,  1b 2b _",0.326376079888001,0.65209,0.712605042016807,0
"12952","2019-05-26",566498,446334,596133,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.329204981287314,0.86159,0.882239382239382,0
"12953","2019-05-26",566498,543063,596133,"Bot","2  outs,  1b 2b _",NA,0.288646428440921,0.43067,0.420875420875421,0
"12954","2019-06-07",566499,621035,519141,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.309888881145849,0.51019,0.542672160094173,0
"12955","2019-06-07",566499,571970,519141,"Top","1  outs,  _ _ _","1  outs,  1b _ _",0.295468919006075,0.29082,0.28759752488566,0
"12956","2019-06-07",566499,457759,519141,"Top","1  outs,  1b _ _","1  outs,  1b 2b _",0.354180056400106,0.54929,0.548789435069699,0
"12957","2019-06-07",566499,641355,519141,"Top","1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.354275600791577,0.97871,0.882239382239382,0
"12958","2019-06-07",566499,501896,519141,"Top","1  outs,  1b 2b 3b","2  outs,  1b 2b 3b",0.337125490580304,1.39405,1.29559748427673,0
"12959","2019-06-07",566499,608369,519141,"Top","2  outs,  1b 2b 3b",NA,0.312650741089719,0.80611,0.689956331877729,0
"12960","2019-06-07",566499,605412,477132,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.258585530696001,0.35848,0.542672160094173,0
"12961","2019-06-07",566499,474832,477132,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.251755568040972,0.1983,0.28759752488566,0
"12962","2019-06-07",566499,446334,477132,"Bot","2  outs,  _ _ _","2  outs,  1b _ _",0.26919526766541,0.07821,0.0949324324324324,0
"12963","2019-06-07",566499,592122,477132,"Bot","2  outs,  1b _ _",NA,0.258180951662789,0.19651,0.213401310997815,0
"12964","2019-06-08",566500,592626,502188,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.344440270623354,0.57076,0.542672160094173,0
"12965","2019-06-08",566500,571970,502188,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.337237799046371,0.32319,0.28759752488566,0
"12966","2019-06-08",566500,457759,502188,"Top","2  outs,  _ _ _","2  outs,  1b 2b _",0.333998025714593,0.12644,0.0949324324324324,0
"12967","2019-06-08",566500,608369,502188,"Top","2  outs,  1b 2b _","2  outs,  1b 2b 3b",0.3182398575119,0.53387,0.420875420875421,0
"12968","2019-06-08",566500,657077,502188,"Top","2  outs,  1b 2b 3b",NA,0.318933991888782,0.80884,0.689956331877729,0
"12969","2019-06-08",566500,573262,448179,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.276403951930706,0.39639,0.542672160094173,0
"12970","2019-06-08",566500,474832,448179,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.285019671648816,0.22736,0.28759752488566,0
"12971","2019-06-08",566500,446334,448179,"Bot","2  outs,  _ _ _",NA,0.286629948308254,0.08632,0.0949324324324324,0
"12972","2019-06-09",566501,571771,518516,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.328874411128068,0.46701,0.542672160094173,1
"12973","2019-06-09",566501,571970,518516,"Top","1  outs,  _ _ _","1  outs,  _ _ _",0.272496345967129,0.25273,0.28759752488566,1
"12974","2019-06-09",566501,457759,518516,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.347757397667331,0.27074,0.28759752488566,0
"12975","2019-06-09",566501,641355,518516,"Top","2  outs,  _ _ _",NA,0.304091420433181,0.09654,0.0949324324324324,0
"12976","2019-06-09",566501,605412,621111,"Bot","0  outs,  _ _ _","0  outs,  _ 2b _",0.282204653482721,0.37562,0.542672160094173,0
"12977","2019-06-09",566501,573262,621111,"Bot","0  outs,  _ 2b _","1  outs,  _ 2b _",0.306182848077995,0.93655,1.13333333333333,0
"12978","2019-06-09",566501,446334,621111,"Bot","1  outs,  _ 2b _","2  outs,  _ 2b _",0.308893094564798,0.62375,0.712605042016807,0
"12979","2019-06-09",566501,467055,621111,"Bot","2  outs,  _ 2b _",NA,0.27078864260747,0.28276,0.337333333333333,0
"12980","2019-06-11",566502,665487,595881,"Top","0  outs,  _ _ _","0  outs,  _ _ _",0.330990989433369,0.48909,0.542672160094173,1
"12981","2019-06-11",566502,647304,595881,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.303203961390996,0.49814,0.542672160094173,0
"12982","2019-06-11",566502,592518,595881,"Top","0  outs,  1b _ _","1  outs,  1b _ _",0.359077950494677,0.82706,0.9625,0
"12983","2019-06-11",566502,543333,595881,"Top","1  outs,  1b _ _","1  outs,  1b _ 3b",0.351618482834152,0.53224,0.548789435069699,0
"12984","2019-06-11",566502,592669,595881,"Top","1  outs,  1b _ 3b","2  outs,  1b _ 3b",0.360894761077994,0.91793,1.08482142857143,0
"12985","2019-06-11",566502,435079,595881,"Top","2  outs,  1b _ 3b",NA,0.331984864551042,0.49783,0.370629370629371,0
"12986","2019-06-11",566502,605412,663978,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.308009686833781,0.43745,0.542672160094173,0
"12987","2019-06-11",566502,573262,663978,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.300841926227053,0.24074,0.28759752488566,0
"12988","2019-06-11",566502,446334,663978,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.335192257391357,0.47794,0.548789435069699,0
"12989","2019-06-11",566502,467055,663978,"Bot","1  outs,  1b 2b _",NA,0.325993382409986,0.86226,0.882239382239382,0
"12990","2019-06-12",566503,665487,641312,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.342383223453082,0.47938,0.542672160094173,0
"12991","2019-06-12",566503,647304,641312,"Top","1  outs,  _ _ _","1  outs,  _ 2b _",0.295550076092576,0.26833,0.28759752488566,0
"12992","2019-06-12",566503,592518,641312,"Top","1  outs,  _ 2b _","1  outs,  1b 2b _",0.340206438717302,0.72212,0.712605042016807,0
"12993","2019-06-12",566503,543333,641312,"Top","1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.343583107873871,0.91722,0.882239382239382,0
"12994","2019-06-12",566503,614177,641312,"Top","1  outs,  1b 2b 3b",NA,0.327227096094827,1.28214,1.29559748427673,0
"12995","2019-06-12",566503,456781,664192,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.280072688010151,0.38949,0.542672160094173,0
"12996","2019-06-12",566503,474832,664192,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.266285124691089,0.21847,0.28759752488566,0
"12997","2019-06-12",566503,446334,664192,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.328811461910642,0.45293,0.548789435069699,0
"12998","2019-06-12",566503,457763,664192,"Bot","2  outs,  1b _ _",NA,0.308876290840295,0.19088,0.213401310997815,0
"12999","2019-06-14",566504,456715,519141,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.320506454150222,0.47382,0.542672160094173,0
"13000","2019-06-14",566504,592885,519141,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.320592627953194,0.26618,0.28759752488566,0
"13001","2019-06-14",566504,460075,519141,"Top","2  outs,  _ _ _",NA,0.312536797346197,0.10354,0.0949324324324324,0
"13002","2019-06-14",566504,605412,605200,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.287316950638516,0.42873,0.542672160094173,0
"13003","2019-06-14",566504,474832,605200,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.326635757591076,0.2489,0.28759752488566,0
"13004","2019-06-14",566504,467055,605200,"Bot","2  outs,  _ _ _","2  outs,  _ 2b _",0.311260773514061,0.09251,0.0949324324324324,0
"13005","2019-06-14",566504,457763,605200,"Bot","2  outs,  _ 2b _",NA,0.287254589005996,0.31179,0.337333333333333,0
"13006","2019-06-15",566505,456715,518516,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.281935934926044,0.42401,0.542672160094173,0
"13007","2019-06-15",566505,592885,518516,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.312145281087625,0.2491,0.28759752488566,0
"13008","2019-06-15",566505,460075,518516,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.297010070499338,0.09521,0.0949324324324324,0
"13009","2019-06-15",566505,518735,518516,"Top","2  outs,  1b _ _",NA,0.294922908194087,0.2134,0.213401310997815,0
"13010","2019-06-15",566505,605412,519076,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.311060553234208,0.51293,0.542672160094173,0
"13011","2019-06-15",566505,573262,519076,"Bot","0  outs,  1b _ _","0  outs,  1b 2b _",0.335821574290429,0.8685,0.9625,0
"13012","2019-06-15",566505,474832,519076,"Bot","0  outs,  1b 2b _","1  outs,  1b 2b _",0.365840128954594,1.41351,1.57777777777778,0
"13013","2019-06-15",566505,467055,519076,"Bot","1  outs,  1b 2b _","2  outs,  1b 2b _",0.344152838588353,0.94987,0.882239382239382,0
"13014","2019-06-15",566505,519390,519076,"Bot","2  outs,  1b 2b _",NA,0.299094569947252,0.4624,0.420875420875421,0
"13015","2019-06-16",566506,592325,502188,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.327734253758724,0.50572,0.542672160094173,1
"13016","2019-06-16",566506,592885,502188,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.356085388862648,0.29445,0.28759752488566,1
"13017","2019-06-16",566506,460075,502188,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.309395376847779,0.10796,0.0949324324324324,1
"13018","2019-06-16",566506,519058,502188,"Top","2  outs,  1b _ _","2  outs,  1b 2b _",0.329556261666888,0.23648,0.213401310997815,1
"13019","2019-06-16",566506,518735,502188,"Top","2  outs,  1b 2b _","2  outs,  1b _ 3b",0.313297550181459,0.44117,0.420875420875421,1
"13020","2019-06-16",566506,519346,502188,"Top","2  outs,  1b _ 3b",NA,0.275483125546085,0.40021,0.370629370629371,0
"13021","2019-06-16",566506,605412,502624,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.291424539248827,0.43625,0.542672160094173,0
"13022","2019-06-16",566506,573262,502624,"Bot","0  outs,  1b _ _","1  outs,  1b _ _",0.327193771995843,0.77972,0.9625,0
"13023","2019-06-16",566506,457763,502624,"Bot","1  outs,  1b _ _","1  outs,  1b 2b _",0.318523980452002,0.49196,0.548789435069699,0
"13024","2019-06-16",566506,474832,502624,"Bot","1  outs,  1b 2b _",NA,0.346951464526534,0.93944,0.882239382239382,0
"13025","2019-06-24",566507,453568,519141,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.329475230352316,0.43492,0.542672160094173,0
"13026","2019-06-24",566507,621311,519141,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.287099874212607,0.23667,0.28759752488566,0
"13027","2019-06-24",566507,571448,519141,"Top","2  outs,  _ _ _","2  outs,  1b _ _",0.326714982008427,0.10383,0.0949324324324324,0
"13028","2019-06-24",566507,502517,519141,"Top","2  outs,  1b _ _",NA,0.315956531557149,0.19419,0.213401310997815,0
"13029","2019-06-24",566507,573262,592351,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.301562357847012,0.38453,0.542672160094173,0
"13030","2019-06-24",566507,543105,592351,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.276980824676849,0.20955,0.28759752488566,0
"13031","2019-06-24",566507,457763,592351,"Bot","1  outs,  1b _ _","2  outs,  _ 2b _",0.29317877218579,0.42686,0.548789435069699,0
"13032","2019-06-24",566507,467055,592351,"Bot","2  outs,  _ 2b _","2  outs,  1b 2b _",0.281279650614896,0.31147,0.337333333333333,0
"13033","2019-06-24",566507,607680,592351,"Bot","2  outs,  1b 2b _",NA,0.298179443301613,0.46204,0.420875420875421,0
"13034","2019-06-25",566508,453568,518516,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.306881569661534,0.40165,0.542672160094173,0
"13035","2019-06-25",566508,435622,518516,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.278160821281517,0.2259,0.28759752488566,0
"13036","2019-06-25",566508,571448,518516,"Top","2  outs,  _ _ _",NA,0.328548498445949,0.09797,0.0949324324324324,0
"13037","2019-06-25",566508,474832,592346,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.314153237273407,0.43609,0.542672160094173,0
"13038","2019-06-25",566508,573262,592346,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.303076825863126,0.22885,0.28759752488566,0
"13039","2019-06-25",566508,457763,592346,"Bot","2  outs,  _ _ _",NA,0.275048490101105,0.07853,0.0949324324324324,0
"13040","2019-06-26",566509,453568,502188,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.336074202202157,0.49121,0.542672160094173,0
"13041","2019-06-26",566509,621311,502188,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.314267331495991,0.27637,0.28759752488566,0
"13042","2019-06-26",566509,571448,502188,"Top","2  outs,  _ _ _",NA,0.327883032796643,0.11413,0.0949324324324324,0
"13043","2019-06-26",566509,474832,608566,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.275950068599077,0.32196,0.542672160094173,2
"13044","2019-06-26",566509,573262,608566,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.250117716993148,0.16584,0.28759752488566,2
"13045","2019-06-26",566509,467055,608566,"Bot","1  outs,  1b _ _","1  outs,  _ _ 3b",0.288658521984108,0.36071,0.548789435069699,2
"13046","2019-06-26",566509,543105,608566,"Bot","1  outs,  _ _ 3b","1  outs,  _ 2b _",0.287385327104692,0.48914,0.945454545454545,1
"13047","2019-06-26",566509,519390,608566,"Bot","1  outs,  _ 2b _","1  outs,  1b _ 3b",0.26249830704025,0.55112,0.712605042016807,0
"13048","2019-06-26",566509,607680,608566,"Bot","1  outs,  1b _ 3b","2  outs,  1b _ 3b",0.256065768525396,0.63404,1.08482142857143,0
"13049","2019-06-26",566509,543063,608566,"Bot","2  outs,  1b _ 3b",NA,0.274557096731572,0.39382,0.370629370629371,0
"13050","2019-06-28",566510,430945,641312,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.303267334865536,0.46011,0.542672160094173,0
"13051","2019-06-28",566510,502481,641312,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.293738588788385,0.2659,0.28759752488566,0
"13052","2019-06-28",566510,606466,641312,"Top","2  outs,  _ _ _",NA,0.331094893444049,0.11201,0.0949324324324324,0
"13053","2019-06-28",566510,474832,518876,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.319731894961297,0.41729,0.542672160094173,0
"13054","2019-06-28",566510,573262,518876,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.296839017884729,0.21818,0.28759752488566,0
"13055","2019-06-28",566510,457763,518876,"Bot","2  outs,  _ _ _",NA,0.262102256010536,0.07636,0.0949324324324324,0
"13056","2019-06-29",566511,430945,519141,"Top","0  outs,  _ _ _","0  outs,  1b _ _",0.326413260822649,0.46126,0.542672160094173,0
"13057","2019-06-29",566511,606466,519141,"Top","0  outs,  1b _ _","0  outs,  _ 2b 3b",0.352273091426341,0.77475,0.9625,0
"13058","2019-06-29",566511,500871,519141,"Top","0  outs,  _ 2b 3b","1  outs,  _ 2b 3b",0.349420662260506,1.36438,1.88461538461538,0
"13059","2019-06-29",566511,444482,519141,"Top","1  outs,  _ 2b 3b","2  outs,  _ 2b 3b",0.323564055235236,0.98527,1.3921568627451,0
"13060","2019-06-29",566511,572233,519141,"Top","2  outs,  _ 2b 3b",NA,0.275139351887847,0.4532,0.506410256410256,0
"13061","2019-06-29",566511,474832,425844,"Bot","0  outs,  _ _ _","0  outs,  1b _ _",0.288221720418802,0.39574,0.542672160094173,0
"13062","2019-06-29",566511,573262,425844,"Bot","0  outs,  1b _ _","2  outs,  _ _ _",0.314380924110392,0.70748,0.9625,0
"13063","2019-06-29",566511,467055,425844,"Bot","2  outs,  _ _ _",NA,0.279887895431855,0.08469,0.0949324324324324,0
"13064","2019-06-27",566512,430945,595881,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.301741510136594,0.42812,0.542672160094173,0
"13065","2019-06-27",566512,502481,595881,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.285192026473501,0.23439,0.28759752488566,0
"13066","2019-06-27",566512,606466,595881,"Top","2  outs,  _ _ _",NA,0.317012958622201,0.09308,0.0949324324324324,0
"13067","2019-06-27",566512,456781,622065,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.278184411544543,0.45526,0.542672160094173,0
"13068","2019-06-27",566512,474832,622065,"Bot","1  outs,  _ _ _","2  outs,  _ _ _",0.300437929036994,0.26403,0.28759752488566,0
"13069","2019-06-27",566512,592122,622065,"Bot","2  outs,  _ _ _",NA,0.280180946013642,0.10268,0.0949324324324324,0
"13070","2019-06-30",566513,430945,518516,"Top","0  outs,  _ _ _","1  outs,  _ _ _",0.278199629876793,0.39989,0.542672160094173,0
"13071","2019-06-30",566513,641796,518516,"Top","1  outs,  _ _ _","2  outs,  _ _ _",0.275584508491676,0.23184,0.28759752488566,0
"13072","2019-06-30",566513,606466,518516,"Top","2  outs,  _ _ _",NA,0.310153174426779,0.09564,0.0949324324324324,0
"13073","2019-06-30",566513,456781,592662,"Bot","0  outs,  _ _ _","1  outs,  _ _ _",0.257625748872983,0.35798,0.542672160094173,0
"13074","2019-06-30",566513,474832,592662,"Bot","1  outs,  _ _ _","1  outs,  1b _ _",0.239216634599457,0.19675,0.28759752488566,0
"13075","2019-06-30",566513,592122,592662,"Bot","1  outs,  1b _ _","2  outs,  1b _ _",0.284067313741286,0.444,0.548789435069699,0
