"","game_date","game_id","start_re24","end_re24","pred_sing","pred_re24","actual"
"7098","2019-09-20",565684,"0  outs,  _ _ _","1  outs,  _ _ _",0.34746,0.542672160094173,4
"7099","2019-09-20",565684,"1  outs,  _ _ _","1  outs,  _ _ _",0.19122,0.28759752488566,4
"7100","2019-09-20",565684,"1  outs,  _ _ _","1  outs,  1b _ _",0.15874,0.28759752488566,3
"7101","2019-09-20",565684,"1  outs,  1b _ _","1  outs,  _ _ _",0.30276,0.548789435069699,3
"7102","2019-09-20",565684,"1  outs,  _ _ _","1  outs,  _ 2b _",0.15302,0.28759752488566,1
"7103","2019-09-20",565684,"1  outs,  _ 2b _","1  outs,  1b _ _",0.47485,0.712605042016807,1
"7104","2019-09-20",565684,"1  outs,  1b _ _","2  outs,  1b _ _",0.37621,0.548789435069699,0
"7105","2019-09-20",565684,"2  outs,  1b _ _",NA,0.14866,0.213401310997815,0
"7106","2019-09-21",565685,"0  outs,  _ _ _","0  outs,  _ _ _",0.41092,0.542672160094173,3
"7107","2019-09-21",565685,"0  outs,  _ _ _","0  outs,  1b _ _",0.41689,0.542672160094173,2
"7108","2019-09-21",565685,"0  outs,  1b _ _","1  outs,  _ 2b _",0.73194,0.9625,2
"7109","2019-09-21",565685,"1  outs,  _ 2b _","1  outs,  1b _ 3b",0.6043,0.712605042016807,2
"7110","2019-09-21",565685,"1  outs,  1b _ 3b","2  outs,  _ 2b _",0.74102,1.08482142857143,2
"7111","2019-09-21",565685,"2  outs,  _ 2b _","2  outs,  _ 2b _",0.24599,0.337333333333333,1
"7112","2019-09-21",565685,"2  outs,  _ 2b _",NA,0.25067,0.337333333333333,0
"7113","2019-09-21",565685,"0  outs,  _ _ _","1  outs,  _ _ _",0.41092,0.542672160094173,0
"7114","2019-09-21",565685,"1  outs,  _ _ _","2  outs,  _ _ _",0.24279,0.28759752488566,0
"7115","2019-09-21",565685,"2  outs,  _ _ _",NA,0.10402,0.0949324324324324,0
"7116","2019-09-22",565686,"0  outs,  _ _ _","1  outs,  _ _ _",0.30334,0.542672160094173,0
"7117","2019-09-22",565686,"1  outs,  _ _ _","1  outs,  1b _ _",0.16866,0.28759752488566,0
"7118","2019-09-22",565686,"1  outs,  1b _ _",NA,0.38153,0.548789435069699,0
"7119","2019-09-22",565686,"0  outs,  _ _ _","0  outs,  _ _ _",0.30334,0.542672160094173,1
"7120","2019-09-22",565686,"0  outs,  _ _ _","1  outs,  _ _ _",0.28826,0.542672160094173,0
"7121","2019-09-22",565686,"1  outs,  _ _ _","1  outs,  1b _ _",0.16947,0.28759752488566,0
"7122","2019-09-22",565686,"1  outs,  1b _ _","2  outs,  1b _ _",0.30072,0.548789435069699,0
"7123","2019-09-22",565686,"2  outs,  1b _ _","2  outs,  1b 2b _",0.11397,0.213401310997815,0
"7124","2019-09-22",565686,"2  outs,  1b 2b _",NA,0.20743,0.420875420875421,0
"7125","2019-03-28",565702,"0  outs,  _ _ _","1  outs,  _ _ _",0.39567,0.542672160094173,0
"7126","2019-03-28",565702,"1  outs,  _ _ _","2  outs,  _ _ _",0.22704,0.28759752488566,0
"7127","2019-03-28",565702,"2  outs,  _ _ _",NA,0.0909,0.0949324324324324,0
"7128","2019-03-28",565702,"0  outs,  _ _ _","1  outs,  _ _ _",0.39567,0.542672160094173,0
"7129","2019-03-28",565702,"1  outs,  _ _ _","2  outs,  _ _ _",0.22704,0.28759752488566,0
"7130","2019-03-28",565702,"2  outs,  _ _ _",NA,0.0909,0.0949324324324324,0
"7131","2019-03-30",565703,"0  outs,  _ _ _","1  outs,  _ _ _",0.37395,0.542672160094173,0
"7132","2019-03-30",565703,"1  outs,  _ _ _","1  outs,  1b _ _",0.22309,0.28759752488566,0
"7133","2019-03-30",565703,"1  outs,  1b _ _",NA,0.42853,0.548789435069699,0
"7134","2019-03-30",565703,"0  outs,  _ _ _","1  outs,  _ _ _",0.37395,0.542672160094173,0
"7135","2019-03-30",565703,"1  outs,  _ _ _","2  outs,  _ _ _",0.22309,0.28759752488566,0
"7136","2019-03-30",565703,"2  outs,  _ _ _",NA,0.08617,0.0949324324324324,0
"7137","2019-03-31",565704,"0  outs,  _ _ _","1  outs,  _ _ _",0.41465,0.542672160094173,0
"7138","2019-03-31",565704,"1  outs,  _ _ _","2  outs,  _ _ _",0.24036,0.28759752488566,0
"7139","2019-03-31",565704,"2  outs,  _ _ _",NA,0.093,0.0949324324324324,0
"7140","2019-03-31",565704,"0  outs,  _ _ _","0  outs,  1b _ _",0.41465,0.542672160094173,0
"7141","2019-03-31",565704,"0  outs,  1b _ _","1  outs,  1b _ _",0.75282,0.9625,0
"7142","2019-03-31",565704,"1  outs,  1b _ _","2  outs,  1b _ _",0.46452,0.548789435069699,0
"7143","2019-03-31",565704,"2  outs,  1b _ _",NA,0.17978,0.213401310997815,0
"7144","2019-04-02",565705,"0  outs,  _ _ _","0  outs,  1b _ _",0.36835,0.542672160094173,0
"7145","2019-04-02",565705,"0  outs,  1b _ _","1  outs,  1b _ _",0.61376,0.9625,0
"7146","2019-04-02",565705,"1  outs,  1b _ _","2  outs,  1b _ _",0.39087,0.548789435069699,0
"7147","2019-04-02",565705,"2  outs,  1b _ _",NA,0.16624,0.213401310997815,0
"7148","2019-04-02",565705,"0  outs,  _ _ _","0  outs,  _ 2b _",0.36835,0.542672160094173,1
"7149","2019-04-02",565705,"0  outs,  _ 2b _","0  outs,  _ 2b _",0.85559,1.13333333333333,1
"7150","2019-04-02",565705,"0  outs,  _ 2b _","1  outs,  _ 2b _",0.91473,1.13333333333333,0
"7151","2019-04-02",565705,"1  outs,  _ 2b _","1  outs,  1b 2b _",0.60189,0.712605042016807,0
"7152","2019-04-02",565705,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.7359,0.882239382239382,0
"7153","2019-04-02",565705,"2  outs,  1b 2b _",NA,0.35205,0.420875420875421,0
"7154","2019-04-03",565706,"0  outs,  _ _ _","1  outs,  _ _ _",0.45407,0.542672160094173,0
"7155","2019-04-03",565706,"1  outs,  _ _ _","2  outs,  _ _ _",0.24752,0.28759752488566,0
"7156","2019-04-03",565706,"2  outs,  _ _ _",NA,0.10633,0.0949324324324324,0
"7157","2019-04-03",565706,"0  outs,  _ _ _","1  outs,  _ _ _",0.45407,0.542672160094173,1
"7158","2019-04-03",565706,"1  outs,  _ _ _","1  outs,  _ _ 3b",0.24752,0.28759752488566,1
"7159","2019-04-03",565706,"1  outs,  _ _ 3b","1  outs,  1b _ _",0.65325,0.945454545454545,1
"7160","2019-04-03",565706,"1  outs,  1b _ _","2  outs,  1b _ _",0.46985,0.548789435069699,0
"7161","2019-04-03",565706,"2  outs,  1b _ _",NA,0.19898,0.213401310997815,0
"7162","2019-04-08",565707,"0  outs,  _ _ _","1  outs,  _ _ _",0.50871,0.542672160094173,0
"7163","2019-04-08",565707,"1  outs,  _ _ _","1  outs,  1b _ _",0.28283,0.28759752488566,0
"7164","2019-04-08",565707,"1  outs,  1b _ _","2  outs,  1b _ _",0.55063,0.548789435069699,0
"7165","2019-04-08",565707,"2  outs,  1b _ _",NA,0.25421,0.213401310997815,0
"7166","2019-04-08",565707,"0  outs,  _ _ _","0  outs,  1b _ _",0.50871,0.542672160094173,2
"7167","2019-04-08",565707,"0  outs,  1b _ _","0  outs,  _ 2b _",0.84625,0.9625,2
"7168","2019-04-08",565707,"0  outs,  _ 2b _","0  outs,  1b _ _",1.06526,1.13333333333333,1
"7169","2019-04-08",565707,"0  outs,  1b _ _","1  outs,  1b _ _",0.82368,0.9625,0
"7170","2019-04-08",565707,"1  outs,  1b _ _","2  outs,  1b _ _",0.51969,0.548789435069699,0
"7171","2019-04-08",565707,"2  outs,  1b _ _","2  outs,  1b 2b _",0.23416,0.213401310997815,0
"7172","2019-04-08",565707,"2  outs,  1b 2b _",NA,0.44857,0.420875420875421,0
"7173","2019-04-09",565708,"0  outs,  _ _ _","1  outs,  _ _ _",0.45377,0.542672160094173,1
"7174","2019-04-09",565708,"1  outs,  _ _ _","2  outs,  _ _ _",0.25999,0.28759752488566,1
"7175","2019-04-09",565708,"2  outs,  _ _ _","2  outs,  _ _ _",0.10768,0.0949324324324324,1
"7176","2019-04-09",565708,"2  outs,  _ _ _",NA,0.11339,0.0949324324324324,0
"7177","2019-04-09",565708,"0  outs,  _ _ _","0  outs,  _ _ 3b",0.45377,0.542672160094173,1
"7178","2019-04-09",565708,"0  outs,  _ _ 3b","0  outs,  1b _ _",0.88316,1.44262295081967,1
"7179","2019-04-09",565708,"0  outs,  1b _ _","2  outs,  _ _ _",0.85665,0.9625,0
"7180","2019-04-09",565708,"2  outs,  _ _ _",NA,0.11339,0.0949324324324324,0
"7181","2019-04-10",565709,"0  outs,  _ _ _","1  outs,  _ _ _",0.55565,0.542672160094173,1
"7182","2019-04-10",565709,"1  outs,  _ _ _","2  outs,  _ _ _",0.33166,0.28759752488566,1
"7183","2019-04-10",565709,"2  outs,  _ _ _","2  outs,  _ 2b _",0.12973,0.0949324324324324,1
"7184","2019-04-10",565709,"2  outs,  _ 2b _","2  outs,  1b _ _",0.37045,0.337333333333333,1
"7185","2019-04-10",565709,"2  outs,  1b _ _",NA,0.28743,0.213401310997815,0
"7186","2019-04-10",565709,"0  outs,  _ _ _","1  outs,  _ _ _",0.55565,0.542672160094173,1
"7187","2019-04-10",565709,"1  outs,  _ _ _","2  outs,  _ _ _",0.33166,0.28759752488566,1
"7188","2019-04-10",565709,"2  outs,  _ _ _","2  outs,  _ 2b _",0.12973,0.0949324324324324,1
"7189","2019-04-10",565709,"2  outs,  _ 2b _","2  outs,  1b _ _",0.37045,0.337333333333333,1
"7190","2019-04-10",565709,"2  outs,  1b _ _",NA,0.28743,0.213401310997815,0
"7191","2019-04-11",565710,"0  outs,  _ _ _","1  outs,  _ _ _",0.50636,0.542672160094173,0
"7192","2019-04-11",565710,"1  outs,  _ _ _","2  outs,  _ _ _",0.29712,0.28759752488566,0
"7193","2019-04-11",565710,"2  outs,  _ _ _",NA,0.11501,0.0949324324324324,0
"7194","2019-04-11",565710,"0  outs,  _ _ _","1  outs,  _ _ _",0.50636,0.542672160094173,0
"7195","2019-04-11",565710,"1  outs,  _ _ _","1  outs,  1b _ _",0.29712,0.28759752488566,0
"7196","2019-04-11",565710,"1  outs,  1b _ _","1  outs,  1b 2b _",0.53466,0.548789435069699,0
"7197","2019-04-11",565710,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.99591,0.882239382239382,0
"7198","2019-04-11",565710,"2  outs,  1b 2b _",NA,0.50671,0.420875420875421,0
"7199","2019-04-12",565711,"0  outs,  _ _ _","0  outs,  1b _ _",0.32879,0.542672160094173,0
"7200","2019-04-12",565711,"0  outs,  1b _ _","1  outs,  1b _ _",0.53874,0.9625,0
"7201","2019-04-12",565711,"1  outs,  1b _ _","2  outs,  1b _ _",0.46643,0.548789435069699,0
"7202","2019-04-12",565711,"2  outs,  1b _ _",NA,0.22684,0.213401310997815,0
"7203","2019-04-12",565711,"0  outs,  _ _ _","0  outs,  1b _ _",0.32879,0.542672160094173,6
"7204","2019-04-12",565711,"0  outs,  1b _ _","0  outs,  _ _ 3b",0.53874,0.9625,6
"7205","2019-04-12",565711,"0  outs,  _ _ 3b","0  outs,  _ _ _",0.68654,1.44262295081967,5
"7206","2019-04-12",565711,"0  outs,  _ _ _","0  outs,  1b _ _",0.36305,0.542672160094173,3
"7207","2019-04-12",565711,"0  outs,  1b _ _","0  outs,  1b 2b _",0.71194,0.9625,3
"7208","2019-04-12",565711,"0  outs,  1b 2b _","0  outs,  1b 2b 3b",1.21703,1.57777777777778,3
"7209","2019-04-12",565711,"0  outs,  1b 2b 3b","1  outs,  1b 2b _",1.56206,2.31944444444444,3
"7210","2019-04-12",565711,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.70312,0.882239382239382,2
"7211","2019-04-12",565711,"2  outs,  1b 2b _","2  outs,  _ 2b _",0.36291,0.420875420875421,2
"7212","2019-04-12",565711,"2  outs,  _ 2b _",NA,0.31506,0.337333333333333,0
"7213","2019-04-13",565712,"0  outs,  _ _ _","1  outs,  _ _ _",0.38847,0.542672160094173,0
"7214","2019-04-13",565712,"1  outs,  _ _ _","2  outs,  _ _ _",0.23722,0.28759752488566,0
"7215","2019-04-13",565712,"2  outs,  _ _ _",NA,0.03199,0.0949324324324324,0
"7216","2019-04-13",565712,"0  outs,  _ _ _","1  outs,  _ _ _",0.38847,0.542672160094173,0
"7217","2019-04-13",565712,"1  outs,  _ _ _","2  outs,  _ _ _",0.23722,0.28759752488566,0
"7218","2019-04-13",565712,"2  outs,  _ _ _",NA,0.03199,0.0949324324324324,0
"7219","2019-04-14",565713,"0  outs,  _ _ _","0  outs,  _ _ _",0.27635,0.542672160094173,3
"7220","2019-04-14",565713,"0  outs,  _ _ _","1  outs,  _ _ _",0.21256,0.542672160094173,2
"7221","2019-04-14",565713,"1  outs,  _ _ _","1  outs,  1b _ _",0.13548,0.28759752488566,2
"7222","2019-04-14",565713,"1  outs,  1b _ _","1  outs,  _ 2b 3b",0.46455,0.548789435069699,2
"7223","2019-04-14",565713,"1  outs,  _ 2b 3b","1  outs,  1b _ _",0.99612,1.3921568627451,2
"7224","2019-04-14",565713,"1  outs,  1b _ _","2  outs,  1b _ _",0.37038,0.548789435069699,0
"7225","2019-04-14",565713,"2  outs,  1b _ _",NA,0.16022,0.213401310997815,0
"7226","2019-04-14",565713,"0  outs,  _ _ _","1  outs,  _ _ _",0.27635,0.542672160094173,0
"7227","2019-04-14",565713,"1  outs,  _ _ _","1  outs,  _ 2b _",0.07794,0.28759752488566,0
"7228","2019-04-14",565713,"1  outs,  _ 2b _","2  outs,  _ _ 3b",0.40426,0.712605042016807,0
"7229","2019-04-14",565713,"2  outs,  _ _ 3b",NA,0.29917,0.35423197492163,0
"7230","2019-04-26",565714,"0  outs,  _ _ _","0  outs,  1b _ _",0.52578,0.542672160094173,2
"7231","2019-04-26",565714,"0  outs,  1b _ _","0  outs,  1b 2b _",0.91641,0.9625,2
"7232","2019-04-26",565714,"0  outs,  1b 2b _","2  outs,  _ _ 3b",1.3479,1.57777777777778,2
"7233","2019-04-26",565714,"2  outs,  _ _ 3b","2  outs,  _ _ _",0.36889,0.35423197492163,2
"7234","2019-04-26",565714,"2  outs,  _ _ _","2  outs,  1b _ _",0.09666,0.0949324324324324,0
"7235","2019-04-26",565714,"2  outs,  1b _ _",NA,0.21506,0.213401310997815,0
"7236","2019-04-26",565714,"0  outs,  _ _ _","0  outs,  1b _ _",0.52578,0.542672160094173,0
"7237","2019-04-26",565714,"0  outs,  1b _ _","2  outs,  _ _ _",0.91641,0.9625,0
"7238","2019-04-26",565714,"2  outs,  _ _ _",NA,0.1085,0.0949324324324324,0
"7239","2019-04-27",565715,"0  outs,  _ _ _","0  outs,  _ 2b _",0.52732,0.542672160094173,1
"7240","2019-04-27",565715,"0  outs,  _ 2b _","0  outs,  _ 2b _",1.08521,1.13333333333333,1
"7241","2019-04-27",565715,"0  outs,  _ 2b _","1  outs,  _ _ 3b",1.02628,1.13333333333333,0
"7242","2019-04-27",565715,"1  outs,  _ _ 3b","1  outs,  1b _ 3b",0.59855,0.945454545454545,0
"7243","2019-04-27",565715,"1  outs,  1b _ 3b",NA,0.90458,1.08482142857143,0
"7244","2019-04-27",565715,"0  outs,  _ _ _","1  outs,  _ _ _",0.52732,0.542672160094173,0
"7245","2019-04-27",565715,"1  outs,  _ _ _","2  outs,  _ _ _",0.30154,0.28759752488566,0
"7246","2019-04-27",565715,"2  outs,  _ _ _","2  outs,  1b _ _",0.1119,0.0949324324324324,0
"7247","2019-04-27",565715,"2  outs,  1b _ _",NA,0.22591,0.213401310997815,0
"7248","2019-04-28",565716,"0  outs,  _ _ _","1  outs,  _ _ _",0.50549,0.542672160094173,3
"7249","2019-04-28",565716,"1  outs,  _ _ _","1  outs,  1b _ _",0.29002,0.28759752488566,3
"7250","2019-04-28",565716,"1  outs,  1b _ _","1  outs,  1b 2b _",0.49412,0.548789435069699,3
"7251","2019-04-28",565716,"1  outs,  1b 2b _","1  outs,  1b 2b 3b",0.8763,0.882239382239382,3
"7252","2019-04-28",565716,"1  outs,  1b 2b 3b","1  outs,  _ 2b 3b",1.34843,1.29559748427673,3
"7253","2019-04-28",565716,"1  outs,  _ 2b 3b","2  outs,  _ _ 3b",1.05229,1.3921568627451,1
"7254","2019-04-28",565716,"2  outs,  _ _ 3b",NA,0.34097,0.35423197492163,0
"7255","2019-04-28",565716,"0  outs,  _ _ _","1  outs,  _ _ _",0.50549,0.542672160094173,0
"7256","2019-04-28",565716,"1  outs,  _ _ _","2  outs,  _ _ _",0.29002,0.28759752488566,0
"7257","2019-04-28",565716,"2  outs,  _ _ _","2  outs,  _ 2b _",0.10884,0.0949324324324324,0
"7258","2019-04-28",565716,"2  outs,  _ 2b _",NA,0.36116,0.337333333333333,0
"7259","2019-04-29",565717,"0  outs,  _ _ _","1  outs,  _ _ _",0.37098,0.542672160094173,1
"7260","2019-04-29",565717,"1  outs,  _ _ _","2  outs,  _ _ _",0.19803,0.28759752488566,1
"7261","2019-04-29",565717,"2  outs,  _ _ _","2  outs,  _ _ 3b",0.08141,0.0949324324324324,1
"7262","2019-04-29",565717,"2  outs,  _ _ 3b","2  outs,  1b _ _",0.30735,0.35423197492163,1
"7263","2019-04-29",565717,"2  outs,  1b _ _",NA,0.17627,0.213401310997815,0
"7264","2019-04-29",565717,"0  outs,  _ _ _","1  outs,  _ _ _",0.37098,0.542672160094173,0
"7265","2019-04-29",565717,"1  outs,  _ _ _","2  outs,  _ _ _",0.19803,0.28759752488566,0
"7266","2019-04-29",565717,"2  outs,  _ _ _",NA,0.08141,0.0949324324324324,0
"7267","2019-05-01",565718,"0  outs,  _ _ _","1  outs,  _ _ _",0.52174,0.542672160094173,0
"7268","2019-05-01",565718,"1  outs,  _ _ _","1  outs,  1b _ _",0.30084,0.28759752488566,0
"7269","2019-05-01",565718,"1  outs,  1b _ _","2  outs,  1b _ _",0.55654,0.548789435069699,0
"7270","2019-05-01",565718,"2  outs,  1b _ _",NA,0.26369,0.213401310997815,0
"7271","2019-05-01",565718,"0  outs,  _ _ _","0  outs,  _ 2b _",0.52174,0.542672160094173,3
"7272","2019-05-01",565718,"0  outs,  _ 2b _","1  outs,  _ _ 3b",1.06297,1.13333333333333,3
"7273","2019-05-01",565718,"1  outs,  _ _ 3b","2  outs,  _ _ 3b",0.69992,0.945454545454545,3
"7274","2019-05-01",565718,"2  outs,  _ _ 3b","2  outs,  1b _ _",0.35767,0.35423197492163,3
"7275","2019-05-01",565718,"2  outs,  1b _ _","2  outs,  _ _ _",0.23323,0.213401310997815,2
"7276","2019-05-01",565718,"2  outs,  _ _ _","2  outs,  1b _ _",0.09134,0.0949324324324324,0
"7277","2019-05-01",565718,"2  outs,  1b _ _",NA,0.23972,0.213401310997815,0
"7278","2019-05-01",565719,"0  outs,  _ _ _","1  outs,  _ _ _",0.39561,0.542672160094173,0
"7279","2019-05-01",565719,"1  outs,  _ _ _","2  outs,  _ _ _",0.22212,0.28759752488566,0
"7280","2019-05-01",565719,"2  outs,  _ _ _",NA,0.09321,0.0949324324324324,0
"7281","2019-05-01",565719,"0  outs,  _ _ _","0  outs,  _ _ 3b",0.39561,0.542672160094173,3
"7282","2019-05-01",565719,"0  outs,  _ _ 3b","0  outs,  _ _ _",0.82082,1.44262295081967,3
"7283","2019-05-01",565719,"0  outs,  _ _ _","0  outs,  1b _ _",0.43229,0.542672160094173,1
"7284","2019-05-01",565719,"0  outs,  1b _ _","0  outs,  _ 2b 3b",0.73697,0.9625,1
"7285","2019-05-01",565719,"0  outs,  _ 2b 3b","1  outs,  _ 2b 3b",1.38088,1.88461538461538,1
"7286","2019-05-01",565719,"1  outs,  _ 2b 3b","2  outs,  _ _ 3b",0.99603,1.3921568627451,1
"7287","2019-05-01",565719,"2  outs,  _ _ 3b",NA,0.31239,0.35423197492163,0
"7288","2019-05-02",565720,"0  outs,  _ _ _","1  outs,  _ _ _",0.52042,0.542672160094173,0
"7289","2019-05-02",565720,"1  outs,  _ _ _","1  outs,  1b _ _",0.28714,0.28759752488566,0
"7290","2019-05-02",565720,"1  outs,  1b _ _",NA,0.51725,0.548789435069699,0
"7291","2019-05-02",565720,"0  outs,  _ _ _","1  outs,  _ _ _",0.52042,0.542672160094173,0
"7292","2019-05-02",565720,"1  outs,  _ _ _","2  outs,  _ _ _",0.28714,0.28759752488566,0
"7293","2019-05-02",565720,"2  outs,  _ _ _",NA,0.09835,0.0949324324324324,0
"7294","2019-05-10",565721,"0  outs,  _ _ _","1  outs,  _ _ _",0.49785,0.542672160094173,0
"7295","2019-05-10",565721,"1  outs,  _ _ _","2  outs,  _ _ _",0.29167,0.28759752488566,0
"7296","2019-05-10",565721,"2  outs,  _ _ _","2  outs,  1b _ _",0.1356,0.0949324324324324,0
"7297","2019-05-10",565721,"2  outs,  1b _ _",NA,0.25053,0.213401310997815,0
"7298","2019-05-10",565721,"0  outs,  _ _ _","1  outs,  _ _ _",0.49785,0.542672160094173,2
"7299","2019-05-10",565721,"1  outs,  _ _ _","1  outs,  _ 2b _",0.29167,0.28759752488566,2
"7300","2019-05-10",565721,"1  outs,  _ 2b _","1  outs,  _ _ _",0.72793,0.712605042016807,2
"7301","2019-05-10",565721,"1  outs,  _ _ _","2  outs,  _ _ _",0.27929,0.28759752488566,0
"7302","2019-05-10",565721,"2  outs,  _ _ _","2  outs,  1b _ _",0.10378,0.0949324324324324,0
"7303","2019-05-10",565721,"2  outs,  1b _ _",NA,0.21613,0.213401310997815,0
"7304","2019-05-11",565722,"0  outs,  _ _ _","1  outs,  _ _ _",0.40942,0.542672160094173,0
"7305","2019-05-11",565722,"1  outs,  _ _ _","2  outs,  _ _ _",0.23781,0.28759752488566,0
"7306","2019-05-11",565722,"2  outs,  _ _ _","2  outs,  1b _ _",0.10362,0.0949324324324324,0
"7307","2019-05-11",565722,"2  outs,  1b _ _",NA,0.22389,0.213401310997815,0
"7308","2019-05-11",565722,"0  outs,  _ _ _","1  outs,  _ _ _",0.40942,0.542672160094173,0
"7309","2019-05-11",565722,"1  outs,  _ _ _","2  outs,  _ _ _",0.23781,0.28759752488566,0
"7310","2019-05-11",565722,"2  outs,  _ _ _",NA,0.10362,0.0949324324324324,0
"7311","2019-05-12",565723,"0  outs,  _ _ _","1  outs,  _ _ _",0.45011,0.542672160094173,0
"7312","2019-05-12",565723,"1  outs,  _ _ _","1  outs,  _ 2b _",0.25691,0.28759752488566,0
"7313","2019-05-12",565723,"1  outs,  _ 2b _","2  outs,  _ 2b _",0.66276,0.712605042016807,0
"7314","2019-05-12",565723,"2  outs,  _ 2b _",NA,0.31035,0.337333333333333,0
"7315","2019-05-12",565723,"0  outs,  _ _ _","1  outs,  _ _ _",0.45011,0.542672160094173,0
"7316","2019-05-12",565723,"1  outs,  _ _ _","2  outs,  _ _ _",0.25691,0.28759752488566,0
"7317","2019-05-12",565723,"2  outs,  _ _ _",NA,0.1177,0.0949324324324324,0
"7318","2019-05-14",565724,"0  outs,  _ _ _","1  outs,  _ _ _",0.45582,0.542672160094173,0
"7319","2019-05-14",565724,"1  outs,  _ _ _","2  outs,  _ _ _",0.25183,0.28759752488566,0
"7320","2019-05-14",565724,"2  outs,  _ _ _",NA,0.09955,0.0949324324324324,0
"7321","2019-05-14",565724,"0  outs,  _ _ _","0  outs,  _ 2b _",0.45582,0.542672160094173,3
"7322","2019-05-14",565724,"0  outs,  _ 2b _","1  outs,  _ _ 3b",0.96441,1.13333333333333,3
"7323","2019-05-14",565724,"1  outs,  _ _ 3b","2  outs,  _ _ 3b",0.6324,0.945454545454545,3
"7324","2019-05-14",565724,"2  outs,  _ _ 3b","2  outs,  _ 2b _",0.26967,0.35423197492163,3
"7325","2019-05-14",565724,"2  outs,  _ 2b _","2  outs,  _ 2b _",0.32417,0.337333333333333,2
"7326","2019-05-14",565724,"2  outs,  _ 2b _","2  outs,  1b _ _",0.32977,0.337333333333333,1
"7327","2019-05-14",565724,"2  outs,  1b _ _",NA,0.22499,0.213401310997815,0
"7328","2019-05-15",565725,"0  outs,  _ _ _","0  outs,  1b _ _",0.50189,0.542672160094173,2
"7329","2019-05-15",565725,"0  outs,  1b _ _","0  outs,  _ _ _",0.82042,0.9625,2
"7330","2019-05-15",565725,"0  outs,  _ _ _","1  outs,  _ _ _",0.49462,0.542672160094173,0
"7331","2019-05-15",565725,"1  outs,  _ _ _","1  outs,  1b _ _",0.27421,0.28759752488566,0
"7332","2019-05-15",565725,"1  outs,  1b _ _","2  outs,  1b _ _",0.50223,0.548789435069699,0
"7333","2019-05-15",565725,"2  outs,  1b _ _",NA,0.21853,0.213401310997815,0
"7334","2019-05-15",565725,"0  outs,  _ _ _","1  outs,  _ _ _",0.50189,0.542672160094173,1
"7335","2019-05-15",565725,"1  outs,  _ _ _","1  outs,  _ _ 3b",0.26732,0.28759752488566,1
"7336","2019-05-15",565725,"1  outs,  _ _ 3b","1  outs,  1b _ _",0.656,0.945454545454545,1
"7337","2019-05-15",565725,"1  outs,  1b _ _","1  outs,  1b 2b _",0.53835,0.548789435069699,0
"7338","2019-05-15",565725,"1  outs,  1b 2b _","2  outs,  _ 2b 3b",0.91444,0.882239382239382,0
"7339","2019-05-15",565725,"2  outs,  _ 2b 3b",NA,0.50726,0.506410256410256,0
"7340","2019-05-16",565726,"0  outs,  _ _ _","1  outs,  _ _ _",0.47626,0.542672160094173,0
"7341","2019-05-16",565726,"1  outs,  _ _ _","2  outs,  _ _ _",0.26497,0.28759752488566,0
"7342","2019-05-16",565726,"2  outs,  _ _ _","2  outs,  1b _ _",0.10717,0.0949324324324324,0
"7343","2019-05-16",565726,"2  outs,  1b _ _",NA,0.21779,0.213401310997815,0
"7344","2019-05-16",565726,"0  outs,  _ _ _","0  outs,  1b _ _",0.47626,0.542672160094173,1
"7345","2019-05-16",565726,"0  outs,  1b _ _","0  outs,  _ 2b 3b",0.78567,0.9625,1
"7346","2019-05-16",565726,"0  outs,  _ 2b 3b","1  outs,  _ 2b _",1.40997,1.88461538461538,1
"7347","2019-05-16",565726,"1  outs,  _ 2b _","2  outs,  _ 2b _",0.65948,0.712605042016807,0
"7348","2019-05-16",565726,"2  outs,  _ 2b _",NA,0.27534,0.337333333333333,0
"7349","2019-05-25",565727,"0  outs,  _ _ _","1  outs,  _ _ _",0.4832,0.542672160094173,0
"7350","2019-05-25",565727,"1  outs,  _ _ _","2  outs,  _ _ _",0.28445,0.28759752488566,0
"7351","2019-05-25",565727,"2  outs,  _ _ _","2  outs,  1b _ _",0.11108,0.0949324324324324,0
"7352","2019-05-25",565727,"2  outs,  1b _ _",NA,0.23213,0.213401310997815,0
"7353","2019-05-25",565727,"0  outs,  _ _ _","1  outs,  _ _ _",0.4832,0.542672160094173,0
"7354","2019-05-25",565727,"1  outs,  _ _ _","2  outs,  _ _ _",0.28445,0.28759752488566,0
"7355","2019-05-25",565727,"2  outs,  _ _ _","2  outs,  1b _ _",0.11108,0.0949324324324324,0
"7356","2019-05-25",565727,"2  outs,  1b _ _","2  outs,  1b 2b _",0.23213,0.213401310997815,0
"7357","2019-05-25",565727,"2  outs,  1b 2b _",NA,0.45685,0.420875420875421,0
"7358","2019-05-25",565728,"0  outs,  _ _ _","0  outs,  1b _ _",0.49103,0.542672160094173,2
"7359","2019-05-25",565728,"0  outs,  1b _ _","0  outs,  1b 2b _",0.81625,0.9625,2
"7360","2019-05-25",565728,"0  outs,  1b 2b _","1  outs,  1b 2b _",1.31623,1.57777777777778,2
"7361","2019-05-25",565728,"1  outs,  1b 2b _","2  outs,  1b 2b _",0.9108,0.882239382239382,2
